encuesta_id,empleado_id,burnout_exhaustion,burnout_cynicism,burnout_efficacy,burnout_global,boreout_disinterest,boreout_lack_challenge,boreout_underload,boreout_global,wellbeing_satisfaction,wellbeing_efficacy,wellbeing_global,rotation_global
ENC_00445,EMP_02397,2.3233333333333337,1.5966666666666667,2.11,2.01,2.7566666666666664,1.8399999999999999,2.5100000000000002,2.368888888888889,2.2225,2.8766666666666665,2.5028571428571427,2.49
ENC_00446,EMP_01877,3.2466666666666666,1.5366666666666668,2.1933333333333334,2.325555555555555,2.1700000000000004,1.32,1.68,1.7233333333333336,3.5375,3.7266666666666666,3.6185714285714288,1.6500000000000001
ENC_00447,EMP_01011,3.9166666666666665,2.7600000000000002,2.973333333333333,3.2166666666666663,1.7433333333333334,2.3866666666666667,1.5966666666666667,1.9088888888888889,2.2925,2.47,2.3685714285714283,2.586666666666667
ENC_00448,EMP_02472,4.463333333333334,1.1666666666666667,2.0833333333333335,2.571111111111111,1.0,1.2466666666666668,1.0633333333333332,1.1033333333333333,4.452500000000001,3.81,4.177142857142857,1.0
ENC_00449,EMP_02372,4.126666666666666,1.0133333333333334,2.0566666666666666,2.3988888888888886,1.0266666666666666,1.0833333333333333,1.0,1.0366666666666666,4.2275,4.003333333333333,4.131428571428572,1.11
ENC_00450,EMP_01147,3.0033333333333334,1.5966666666666667,2.1466666666666665,2.2488888888888887,1.8966666666666665,1.4933333333333334,1.68,1.6899999999999997,3.4025,2.983333333333333,3.222857142857143,1.7433333333333334
ENC_00451,EMP_01039,3.81,2.433333333333333,3.3900000000000006,3.2111111111111104,1.7633333333333334,2.2533333333333334,1.6466666666666667,1.887777777777778,1.0474999999999999,1.7866666666666664,1.364285714285714,3.6833333333333336
ENC_00452,EMP_02283,2.876666666666667,1.3533333333333335,1.9733333333333334,2.067777777777778,2.1666666666666665,1.5199999999999998,2.11,1.9322222222222223,3.7975000000000003,3.4599999999999995,3.652857142857143,1.5766666666666669
ENC_00453,EMP_00726,4.27,2.5900000000000003,3.0400000000000005,3.2999999999999994,1.7933333333333332,2.8299999999999996,2.1733333333333333,2.2655555555555553,2.4974999999999996,2.0866666666666664,2.3214285714285716,2.893333333333333
ENC_00454,EMP_00333,1.9766666666666666,2.0666666666666664,2.046666666666667,2.03,2.9066666666666667,2.1533333333333333,2.436666666666667,2.4988888888888887,2.6275000000000004,2.6033333333333335,2.617142857142857,2.4466666666666668
ENC_00455,EMP_01194,3.436666666666667,1.2166666666666666,2.0700000000000003,2.2411111111111115,1.5166666666666666,1.0,1.29,1.268888888888889,3.9799999999999995,3.4433333333333334,3.7499999999999996,1.0
ENC_00456,EMP_01709,2.926666666666667,1.4400000000000002,1.9066666666666665,2.091111111111111,2.3433333333333333,1.6833333333333333,1.6033333333333333,1.8766666666666667,3.64,4.14,3.8542857142857145,1.2333333333333334
ENC_00457,EMP_00645,2.9966666666666666,1.3966666666666665,1.8833333333333335,2.0922222222222224,1.89,2.1,2.21,2.066666666666667,4.27,3.606666666666667,3.9857142857142853,1.0533333333333335
ENC_00458,EMP_01576,2.486666666666667,2.013333333333333,1.8366666666666667,2.1122222222222224,1.7966666666666666,2.19,2.2066666666666666,2.0644444444444443,3.9200000000000004,3.5500000000000003,3.7614285714285716,1.0733333333333333
ENC_00459,EMP_01918,4.0633333333333335,3.08,2.7699999999999996,3.304444444444444,1.5766666666666669,2.23,1.5966666666666667,1.801111111111111,1.985,2.6166666666666667,2.255714285714286,3.0
ENC_00460,EMP_00289,2.6966666666666668,1.4033333333333333,2.0966666666666667,2.0655555555555556,2.0766666666666667,1.4799999999999998,2.3733333333333335,1.9766666666666666,4.1025,4.006666666666667,4.061428571428571,1.3366666666666667
ENC_00461,EMP_00390,5.0,2.1566666666666667,2.9933333333333336,3.3833333333333333,1.7466666666666668,1.78,1.26,1.5955555555555554,1.81,2.5433333333333334,2.1242857142857146,2.4766666666666666
ENC_00462,EMP_01633,4.816666666666666,1.5933333333333335,2.4433333333333334,2.951111111111111,1.0,1.7033333333333331,1.3233333333333333,1.3422222222222224,4.6175,3.4233333333333333,4.105714285714286,1.0
ENC_00463,EMP_01735,3.8400000000000003,1.9366666666666665,2.8366666666666664,2.8711111111111114,1.4933333333333334,2.4599999999999995,1.2933333333333332,1.7488888888888887,2.5275,2.8033333333333332,2.6457142857142855,2.5900000000000003
ENC_00464,EMP_02303,4.69,1.1199999999999999,2.3233333333333337,2.711111111111111,1.0,1.0833333333333333,1.0,1.0277777777777777,4.8325000000000005,4.126666666666666,4.53,1.0
ENC_00465,EMP_00141,2.973333333333333,1.7633333333333334,1.7233333333333334,2.1533333333333333,2.09,1.7333333333333334,2.0433333333333334,1.9555555555555553,3.8124999999999996,3.4,3.6357142857142852,1.3566666666666667
ENC_00466,EMP_01302,2.9533333333333336,1.76,1.8133333333333332,2.175555555555556,1.36,1.873333333333333,1.4766666666666666,1.57,4.785,3.4599999999999995,4.217142857142858,1.1666666666666667
ENC_00467,EMP_02053,4.703333333333334,1.0666666666666667,2.3333333333333335,2.701111111111111,1.0,1.1566666666666665,1.0,1.0522222222222222,4.720000000000001,4.71,4.715714285714286,1.0
ENC_00468,EMP_00599,2.74,1.2933333333333334,1.7,1.9111111111111114,2.066666666666667,1.2666666666666666,1.9799999999999998,1.7711111111111113,3.3825000000000003,3.5866666666666664,3.47,1.95
ENC_00469,EMP_01484,4.7,2.0766666666666667,3.3866666666666667,3.387777777777778,1.6033333333333335,2.09,1.4333333333333333,1.7088888888888891,2.2725,2.566666666666667,2.3985714285714286,2.9866666666666664
ENC_00470,EMP_01104,3.08,1.3800000000000001,2.0833333333333335,2.181111111111111,2.0033333333333334,1.9166666666666667,1.96,1.96,3.3825000000000003,3.433333333333333,3.404285714285714,1.5233333333333334
ENC_00471,EMP_00287,2.5766666666666667,1.95,2.0399999999999996,2.1888888888888887,2.1633333333333336,2.0033333333333334,1.8,1.9888888888888892,3.475,3.06,3.2971428571428567,1.6933333333333334
ENC_00472,EMP_01885,2.3666666666666667,1.0466666666666666,1.5999999999999999,1.6711111111111108,1.9033333333333333,1.1133333333333335,1.9833333333333334,1.6666666666666667,4.5649999999999995,4.166666666666667,4.394285714285714,1.0
ENC_00473,EMP_01875,3.11,1.3166666666666667,2.046666666666667,2.1577777777777776,1.6066666666666667,1.1966666666666665,1.6333333333333335,1.4788888888888887,3.86,3.9433333333333334,3.8957142857142855,1.0566666666666666
ENC_00474,EMP_01833,2.7099999999999995,2.1466666666666665,2.3533333333333335,2.4033333333333333,1.5833333333333333,2.2833333333333337,1.6066666666666667,1.8244444444444445,3.7175,3.1966666666666668,3.494285714285714,1.0933333333333333
ENC_00475,EMP_01071,5.0,2.566666666666667,3.6466666666666665,3.7377777777777776,1.9833333333333334,2.7266666666666666,1.4433333333333334,2.051111111111111,1.95,2.236666666666667,2.072857142857143,3.0966666666666662
ENC_00476,EMP_00763,2.526666666666667,2.4699999999999998,2.35,2.448888888888889,2.2666666666666666,2.1266666666666665,2.3633333333333333,2.252222222222222,1.9700000000000002,2.42,2.162857142857143,2.58
ENC_00477,EMP_02298,4.053333333333334,1.6333333333333335,2.1133333333333333,2.5999999999999996,1.1166666666666667,1.1933333333333334,1.05,1.12,3.6174999999999997,3.5566666666666666,3.5914285714285716,1.1066666666666667
ENC_00478,EMP_00640,3.3000000000000003,1.5966666666666665,2.0833333333333335,2.3266666666666667,1.63,1.4866666666666666,1.6066666666666667,1.5744444444444445,4.1125,3.926666666666667,4.032857142857142,1.2066666666666668
ENC_00479,EMP_00707,4.760000000000001,2.6766666666666663,3.2566666666666664,3.564444444444445,1.9233333333333331,2.643333333333333,1.5366666666666664,2.0344444444444445,1.435,2.18,1.7542857142857144,3.42
ENC_00480,EMP_00806,4.6499999999999995,2.6033333333333335,3.1333333333333333,3.4622222222222225,1.5466666666666669,2.7733333333333334,1.75,2.0233333333333334,2.1774999999999998,1.8733333333333333,2.0471428571428567,2.673333333333334
ENC_00481,EMP_01260,3.0066666666666664,1.5999999999999999,1.6533333333333333,2.086666666666667,1.58,1.5966666666666667,1.5899999999999999,1.5888888888888888,4.18,4.28,4.222857142857142,1.0
ENC_00482,EMP_02217,2.3566666666666665,2.06,2.3233333333333333,2.2466666666666666,2.526666666666667,2.14,2.46,2.3755555555555556,2.2824999999999998,2.94,2.564285714285714,2.5399999999999996
ENC_00483,EMP_01126,4.656666666666666,2.18,3.376666666666667,3.404444444444444,1.5266666666666666,2.126666666666667,1.5599999999999998,1.7377777777777779,2.5775,2.4599999999999995,2.527142857142857,2.813333333333333
ENC_00484,EMP_01293,4.096666666666667,1.1733333333333333,2.0866666666666664,2.4522222222222223,1.03,1.0166666666666666,1.0733333333333333,1.04,4.95,4.213333333333334,4.634285714285714,1.0
ENC_00485,EMP_00017,4.52,1.0,2.21,2.576666666666666,1.0,1.0666666666666667,1.0,1.0222222222222221,4.7275,4.33,4.557142857142857,1.0
ENC_00486,EMP_01842,4.666666666666667,1.0366666666666668,2.32,2.6744444444444446,1.0,1.0,1.0,1.0,4.3875,4.47,4.422857142857143,1.0
ENC_00487,EMP_01929,4.2700000000000005,1.0,1.8966666666666665,2.3888888888888893,1.05,1.0,1.0,1.0166666666666666,4.242500000000001,4.656666666666666,4.420000000000001,1.0166666666666666
ENC_00488,EMP_00578,4.87,1.0,2.31,2.7266666666666666,1.0,1.0,1.0,1.0,4.5525,4.32,4.452857142857143,1.0
ENC_00489,EMP_02466,3.046666666666667,1.4900000000000002,1.95,2.1622222222222223,1.8266666666666664,1.43,1.7066666666666663,1.6544444444444446,3.8800000000000003,3.4266666666666663,3.685714285714286,1.4966666666666668
ENC_00490,EMP_00157,4.363333333333333,1.02,2.2333333333333334,2.5388888888888888,1.0,1.0,1.12,1.04,4.952500000000001,4.403333333333333,4.717142857142858,1.0
ENC_00491,EMP_00016,2.766666666666667,1.0,1.67,1.8122222222222224,1.7433333333333332,1.0,1.25,1.3311111111111111,3.7375,4.3933333333333335,4.018571428571429,1.28
ENC_00492,EMP_01150,4.083333333333333,1.8333333333333333,2.2566666666666664,2.724444444444444,1.24,1.97,1.406666666666667,1.5388888888888888,3.7775,3.09,3.4828571428571427,1.5166666666666666
ENC_00493,EMP_01679,2.78,1.3566666666666665,2.1333333333333333,2.0900000000000003,1.8466666666666667,1.64,1.9399999999999997,1.808888888888889,4.03,3.483333333333333,3.795714285714286,1.0
ENC_00494,EMP_02072,4.173333333333333,1.0166666666666666,2.1799999999999997,2.4566666666666666,1.0433333333333332,1.1433333333333333,1.2700000000000002,1.152222222222222,4.5575,3.8466666666666662,4.252857142857143,1.0
ENC_00495,EMP_00957,3.2566666666666673,1.1233333333333333,1.656666666666667,2.0122222222222224,1.7833333333333334,1.21,1.5266666666666666,1.5066666666666668,3.7925,4.03,3.8942857142857146,1.07
ENC_00496,EMP_00073,2.2166666666666663,1.2933333333333332,1.7533333333333332,1.7544444444444443,2.3533333333333335,1.7299999999999998,2.5366666666666666,2.2066666666666666,3.0825,3.4033333333333338,3.2199999999999998,1.7833333333333332
ENC_00497,EMP_01824,2.5266666666666664,1.9100000000000001,1.82,2.0855555555555556,2.4766666666666666,1.6966666666666665,2.3366666666666664,2.17,3.5025000000000004,3.22,3.3814285714285717,1.6033333333333333
ENC_00498,EMP_01266,4.536666666666666,1.3833333333333335,2.3366666666666664,2.752222222222222,1.0,1.3833333333333335,1.0,1.1277777777777778,4.1825,4.279999999999999,4.224285714285714,1.0633333333333332
ENC_00499,EMP_00687,4.913333333333333,2.46,3.466666666666667,3.6133333333333337,1.78,2.476666666666667,1.23,1.828888888888889,1.515,2.2100000000000004,1.8128571428571427,3.3766666666666665
ENC_00500,EMP_00924,4.8933333333333335,2.55,2.733333333333333,3.392222222222222,1.3666666666666665,2.35,1.4333333333333333,1.7166666666666666,2.7175,2.723333333333333,2.7199999999999998,2.396666666666667
ENC_00501,EMP_01321,2.066666666666667,2.1333333333333333,2.4933333333333336,2.231111111111111,2.9766666666666666,2.0366666666666666,2.89,2.6344444444444446,2.2375,2.6799999999999997,2.427142857142857,2.76
ENC_00502,EMP_00351,2.8766666666666665,1.4666666666666668,2.0933333333333333,2.145555555555555,1.6366666666666667,1.68,1.8766666666666667,1.7311111111111113,3.9125,3.67,3.8085714285714287,1.1266666666666667
ENC_00503,EMP_00999,3.2099999999999995,1.7966666666666666,1.9533333333333331,2.3199999999999994,1.5233333333333334,1.41,1.906666666666667,1.6133333333333335,4.595000000000001,3.4933333333333336,4.122857142857144,1.0
ENC_00504,EMP_00565,2.8433333333333333,1.5366666666666664,2.17,2.183333333333333,2.06,1.9466666666666665,2.096666666666667,2.0344444444444445,3.7899999999999996,3.313333333333333,3.5857142857142854,1.1700000000000002
ENC_00505,EMP_00899,1.39,2.143333333333333,2.3800000000000003,1.9711111111111113,2.74,2.4466666666666668,3.0066666666666673,2.731111111111111,2.1025,2.5533333333333332,2.295714285714286,2.98
ENC_00506,EMP_00750,4.986666666666667,2.7533333333333334,3.5399999999999996,3.7600000000000002,1.5099999999999998,2.7099999999999995,1.343333333333333,1.8544444444444446,2.3825000000000003,2.5333333333333337,2.4471428571428575,2.9133333333333336
ENC_00507,EMP_00074,1.9766666666666666,2.31,2.3833333333333333,2.2233333333333336,3.096666666666667,1.9266666666666667,2.643333333333333,2.5555555555555554,1.44,2.766666666666667,2.0085714285714285,2.926666666666667
ENC_00508,EMP_01359,3.16,1.9366666666666668,2.4566666666666666,2.517777777777778,1.9566666666666663,1.5833333333333333,1.9333333333333336,1.8244444444444443,3.625,3.72,3.665714285714286,2.0399999999999996
ENC_00509,EMP_00823,4.61,3.33,3.69,3.876666666666667,1.45,3.276666666666667,1.6866666666666668,2.1377777777777776,1.7075,1.873333333333333,1.7785714285714287,2.8666666666666667
ENC_00510,EMP_00098,4.7700000000000005,1.71,2.846666666666667,3.108888888888889,1.7066666666666668,1.9866666666666666,1.0633333333333335,1.5855555555555556,1.5975,2.7100000000000004,2.0742857142857143,3.2133333333333334
ENC_00511,EMP_01067,3.3166666666666664,1.6633333333333333,1.8366666666666667,2.2722222222222217,1.5333333333333332,1.7,1.5466666666666669,1.5933333333333333,3.6,3.3366666666666664,3.4871428571428575,1.5933333333333335
ENC_00512,EMP_01374,2.4233333333333333,2.286666666666667,2.316666666666667,2.342222222222222,2.6166666666666667,2.25,2.29,2.385555555555556,2.19,2.896666666666667,2.492857142857143,2.6766666666666663
ENC_00513,EMP_00019,4.196666666666666,2.7399999999999998,2.9633333333333334,3.3,1.7533333333333332,2.3033333333333332,1.64,1.8988888888888884,2.5075,2.0866666666666664,2.327142857142857,2.6166666666666667
ENC_00514,EMP_01749,3.236666666666667,1.26,1.6933333333333334,2.0633333333333335,1.64,1.0266666666666666,1.9400000000000002,1.5355555555555556,4.0600000000000005,4.01,4.038571428571429,1.1199999999999999
ENC_00515,EMP_02152,1.49,2.5399999999999996,1.8099999999999998,1.9466666666666665,2.936666666666667,2.2466666666666666,3.1266666666666665,2.77,2.885,2.7600000000000002,2.8314285714285714,2.28
ENC_00516,EMP_00068,4.1866666666666665,1.0,2.183333333333333,2.4566666666666666,1.0,1.0,1.04,1.0133333333333334,4.6375,4.853333333333333,4.7299999999999995,1.0
ENC_00517,EMP_00568,4.0,2.3966666666666665,3.313333333333334,3.236666666666667,1.75,2.6733333333333333,1.5999999999999999,2.0077777777777777,3.1574999999999998,2.313333333333333,2.7957142857142854,2.1466666666666665
ENC_00518,EMP_02317,2.8000000000000003,1.4533333333333334,1.7700000000000002,2.0077777777777777,1.4933333333333334,1.5733333333333333,1.7933333333333337,1.62,3.3449999999999998,3.1,3.2399999999999998,1.5399999999999998
ENC_00519,EMP_00974,2.643333333333333,1.7433333333333334,2.2066666666666666,2.197777777777778,1.9900000000000002,1.7,2.1599999999999997,1.9500000000000002,3.665,3.6333333333333333,3.6514285714285717,1.4633333333333332
ENC_00520,EMP_01407,3.033333333333333,1.1933333333333334,2.0466666666666664,2.091111111111111,1.4800000000000002,1.3333333333333333,1.8233333333333333,1.5455555555555558,3.9800000000000004,3.5433333333333334,3.792857142857143,1.1666666666666667
ENC_00521,EMP_01315,3.03,1.6633333333333333,1.7733333333333334,2.155555555555556,1.8066666666666666,1.82,2.1166666666666667,1.9144444444444444,3.645,3.533333333333333,3.597142857142857,1.2066666666666668
ENC_00522,EMP_01500,3.8800000000000003,1.0,1.9733333333333334,2.2844444444444445,1.04,1.0,1.4466666666666665,1.1622222222222223,4.444999999999999,4.846666666666667,4.6171428571428565,1.0233333333333334
ENC_00523,EMP_02099,2.93,1.366666666666667,2.313333333333333,2.203333333333333,1.71,1.32,1.4033333333333333,1.4777777777777779,3.355,3.9066666666666663,3.5914285714285716,1.3866666666666667
ENC_00524,EMP_00365,3.046666666666667,1.4866666666666666,2.2066666666666666,2.2466666666666666,2.233333333333333,1.1633333333333333,1.593333333333333,1.663333333333333,2.41,2.9899999999999998,2.6585714285714284,2.4566666666666666
ENC_00525,EMP_01231,4.92,1.0733333333333333,2.3966666666666665,2.7966666666666664,1.0,1.12,1.0,1.04,4.5875,4.223333333333334,4.4314285714285715,1.0
ENC_00526,EMP_01137,2.8066666666666666,2.266666666666667,2.5433333333333334,2.538888888888889,2.2533333333333334,2.1533333333333338,2.07,2.158888888888889,1.8875,2.7433333333333336,2.2542857142857144,2.9466666666666668
ENC_00527,EMP_02312,2.8266666666666667,1.4433333333333334,1.2466666666666668,1.838888888888889,1.8166666666666667,1.4466666666666665,1.8666666666666665,1.71,4.345,3.813333333333334,4.117142857142857,1.0033333333333332
ENC_00528,EMP_00715,2.783333333333333,1.7433333333333334,1.8,2.108888888888889,2.67,1.6933333333333334,2.1300000000000003,2.164444444444445,2.2975,2.8000000000000003,2.512857142857143,2.31
ENC_00529,EMP_02267,3.4466666666666668,1.4100000000000001,1.63,2.1622222222222223,1.6266666666666667,1.3133333333333335,1.9333333333333336,1.6244444444444446,4.3525,3.9333333333333336,4.172857142857143,1.1333333333333333
ENC_00530,EMP_00860,3.7433333333333336,2.6933333333333334,3.353333333333333,3.2633333333333336,1.8566666666666667,2.9433333333333334,1.9666666666666668,2.2555555555555555,2.065,1.93,2.007142857142857,2.8266666666666667
ENC_00531,EMP_01010,4.379999999999999,3.1199999999999997,3.266666666666667,3.5888888888888886,1.6966666666666665,2.9166666666666665,1.9633333333333336,2.192222222222222,2.7575000000000003,2.4266666666666663,2.615714285714286,2.2066666666666666
ENC_00532,EMP_00059,2.6799999999999997,1.4833333333333334,1.8399999999999999,2.001111111111111,2.026666666666667,1.9400000000000002,2.513333333333333,2.1600000000000006,3.245,3.23,3.238571428571429,1.5599999999999998
ENC_00533,EMP_01290,1.2933333333333332,2.3733333333333335,1.83,1.8322222222222224,3.1999999999999997,2.776666666666667,3.446666666666666,3.141111111111111,2.4699999999999998,2.9266666666666663,2.665714285714286,2.85
ENC_00534,EMP_00276,2.5966666666666662,1.6833333333333333,2.4166666666666665,2.232222222222222,1.9400000000000002,2.03,1.87,1.9466666666666665,2.39,2.9466666666666668,2.6285714285714286,2.6733333333333333
ENC_00535,EMP_01745,4.136666666666667,2.4466666666666668,3.5233333333333334,3.368888888888889,1.4233333333333331,2.5733333333333337,1.37,1.788888888888889,2.0374999999999996,2.186666666666667,2.1014285714285714,3.096666666666667
ENC_00536,EMP_02180,4.336666666666667,1.8566666666666667,2.7866666666666666,2.9933333333333336,1.4400000000000002,1.6866666666666665,1.3933333333333333,1.5066666666666668,2.655,2.983333333333333,2.795714285714286,2.43
ENC_00537,EMP_00175,2.973333333333333,1.406666666666667,1.7633333333333334,2.0477777777777773,1.6600000000000001,1.2366666666666666,1.7666666666666666,1.5544444444444445,4.5475,4.056666666666667,4.337142857142857,1.0
ENC_00538,EMP_00402,4.64,1.0033333333333332,2.3333333333333335,2.658888888888889,1.0,1.1466666666666667,1.0,1.0488888888888888,4.415,4.546666666666667,4.4714285714285715,1.0
ENC_00539,EMP_02480,2.9633333333333334,1.5533333333333335,1.7633333333333334,2.0933333333333333,2.0033333333333334,1.5433333333333332,1.9033333333333333,1.8166666666666669,3.8675,3.6666666666666665,3.7814285714285716,1.3633333333333333
ENC_00540,EMP_00212,3.3699999999999997,1.7133333333333332,2.27,2.451111111111111,1.6633333333333333,2.353333333333333,2.24,2.0855555555555556,3.7249999999999996,3.3033333333333332,3.544285714285714,1.24
ENC_00541,EMP_01695,3.2099999999999995,1.45,2.0399999999999996,2.2333333333333334,2.2899999999999996,1.7133333333333336,1.6900000000000002,1.8977777777777776,3.38,3.5066666666666664,3.4342857142857146,1.6300000000000001
ENC_00542,EMP_01481,3.486666666666667,1.0,1.7733333333333334,2.086666666666667,1.0566666666666666,1.0,1.0,1.018888888888889,5.0,4.75,4.892857142857143,1.0
ENC_00543,EMP_02140,2.0566666666666666,2.2833333333333337,2.3166666666666664,2.218888888888889,2.98,2.016666666666667,2.6466666666666665,2.5477777777777777,2.295,2.3200000000000003,2.3057142857142856,2.7066666666666666
ENC_00544,EMP_00203,1.6566666666666665,2.89,2.0466666666666664,2.1977777777777776,2.74,2.14,3.0866666666666664,2.655555555555556,2.7199999999999998,2.516666666666667,2.632857142857143,2.04
ENC_00545,EMP_01768,2.6966666666666668,2.033333333333333,2.313333333333333,2.3477777777777775,2.6766666666666663,2.186666666666667,2.5,2.454444444444444,2.1999999999999997,2.856666666666667,2.481428571428571,2.533333333333333
ENC_00546,EMP_00724,2.983333333333333,1.5133333333333334,1.9900000000000002,2.1622222222222223,1.5200000000000002,1.6433333333333333,1.6633333333333333,1.608888888888889,3.7275,3.9466666666666668,3.8214285714285716,1.4466666666666665
ENC_00547,EMP_02499,2.3833333333333333,2.4766666666666666,2.0100000000000002,2.29,2.8533333333333335,2.25,2.5366666666666666,2.5466666666666673,2.6425,2.4533333333333336,2.5614285714285714,2.3966666666666665
ENC_00548,EMP_01350,4.276666666666666,2.263333333333333,3.3266666666666667,3.2888888888888883,1.8066666666666666,1.9799999999999998,1.4533333333333331,1.7466666666666666,1.6025,2.14,1.8328571428571425,3.043333333333333
ENC_00549,EMP_01944,1.6966666666666665,2.513333333333333,2.1766666666666663,2.128888888888889,3.1533333333333338,2.3433333333333333,3.483333333333333,2.9933333333333336,2.3725,2.646666666666667,2.4899999999999998,2.606666666666667
ENC_00550,EMP_02374,4.743333333333333,2.18,3.49,3.4711111111111115,1.7866666666666664,2.4933333333333336,1.3366666666666667,1.8722222222222225,1.7650000000000001,2.3766666666666665,2.027142857142857,3.1799999999999997
ENC_00551,EMP_02351,1.76,2.3733333333333335,1.99,2.041111111111111,2.4,2.3066666666666666,2.203333333333333,2.303333333333333,2.57,2.8533333333333335,2.6914285714285713,2.433333333333333
ENC_00552,EMP_00650,2.22,1.28,2.1766666666666663,1.892222222222222,2.81,1.5966666666666667,2.183333333333333,2.1966666666666663,2.5175,3.14,2.7842857142857147,2.466666666666667
ENC_00553,EMP_00219,2.1999999999999997,2.47,2.2033333333333336,2.2911111111111113,2.8866666666666667,1.9933333333333334,3.1033333333333335,2.661111111111111,2.5374999999999996,3.056666666666667,2.7600000000000002,2.14
ENC_00554,EMP_01968,1.8533333333333333,1.9466666666666665,2.4066666666666667,2.0688888888888886,3.4800000000000004,2.213333333333333,3.0366666666666666,2.91,2.2750000000000004,2.6233333333333335,2.424285714285715,2.6966666666666668
ENC_00555,EMP_01410,3.396666666666667,1.2566666666666666,2.393333333333333,2.348888888888889,1.3966666666666667,1.1566666666666667,1.0933333333333335,1.2155555555555557,3.6125,4.140000000000001,3.8385714285714285,1.3966666666666665
ENC_00556,EMP_00327,3.61,1.4233333333333331,2.11,2.3811111111111116,1.2533333333333332,1.78,1.6833333333333333,1.572222222222222,4.1025,3.8366666666666664,3.988571428571429,1.0666666666666667
ENC_00557,EMP_02326,3.983333333333333,2.43,3.3699999999999997,3.261111111111111,1.6966666666666665,2.7733333333333334,1.4900000000000002,1.9866666666666666,1.3675000000000002,2.1466666666666665,1.7014285714285715,3.236666666666667
ENC_00558,EMP_00784,3.8266666666666667,2.91,2.926666666666667,3.221111111111111,1.49,2.1666666666666665,1.5333333333333332,1.73,2.035,2.1933333333333334,2.1028571428571428,2.6966666666666668
ENC_00559,EMP_01227,2.8466666666666662,1.6066666666666667,2.08,2.1777777777777776,2.106666666666667,1.7833333333333334,1.6033333333333335,1.8311111111111111,3.9025,3.576666666666666,3.762857142857143,1.2233333333333334
ENC_00560,EMP_00036,2.9333333333333336,1.2466666666666666,1.8066666666666666,1.9955555555555557,1.5566666666666666,1.0533333333333335,1.6133333333333333,1.4077777777777778,3.9699999999999998,3.976666666666667,3.972857142857143,1.2333333333333334
ENC_00561,EMP_02059,4.956666666666667,1.0,2.38,2.778888888888889,1.0666666666666667,1.0,1.0,1.0222222222222221,3.9124999999999996,4.096666666666667,3.991428571428571,1.2266666666666666
ENC_00562,EMP_01917,4.306666666666666,1.95,2.91,3.0555555555555554,1.6433333333333333,2.0366666666666666,1.2366666666666666,1.6388888888888888,2.4749999999999996,2.77,2.601428571428571,2.5566666666666666
ENC_00563,EMP_01668,2.9333333333333336,2.0866666666666664,2.47,2.496666666666667,1.82,2.1,1.5833333333333333,1.8344444444444443,3.7525000000000004,3.2100000000000004,3.52,1.53
ENC_00564,EMP_00307,4.526666666666666,2.4600000000000004,3.606666666666667,3.5311111111111106,1.8566666666666667,2.4899999999999998,1.406666666666667,1.917777777777778,1.595,2.026666666666667,1.78,3.5
ENC_00565,EMP_00717,2.18,1.4166666666666667,1.4766666666666666,1.691111111111111,2.0866666666666664,1.8033333333333335,2.4066666666666663,2.098888888888889,4.1475,3.5,3.87,1.0233333333333334
ENC_00566,EMP_01514,4.4366666666666665,2.336666666666667,3.5400000000000005,3.437777777777778,1.5599999999999998,2.686666666666666,1.4966666666666668,1.9144444444444442,2.3575,2.453333333333333,2.3985714285714286,2.5566666666666666
ENC_00567,EMP_01913,1.4600000000000002,2.493333333333333,1.9400000000000002,1.9644444444444444,2.9233333333333333,2.3200000000000003,3.533333333333333,2.9255555555555555,2.7849999999999997,2.7099999999999995,2.7528571428571427,2.37
ENC_00568,EMP_02495,3.0,1.28,1.8566666666666667,2.0455555555555556,1.5599999999999998,1.3299999999999998,1.6666666666666667,1.5188888888888887,3.4425000000000003,3.73,3.5657142857142863,1.4433333333333334
ENC_00569,EMP_00383,2.723333333333333,1.93,2.1300000000000003,2.261111111111111,2.48,1.9333333333333336,2.2866666666666666,2.2333333333333334,2.495,2.8800000000000003,2.66,2.8833333333333333
ENC_00570,EMP_02150,4.0633333333333335,2.626666666666667,2.5366666666666666,3.0755555555555554,1.6966666666666665,2.4200000000000004,1.5200000000000002,1.8788888888888888,2.3674999999999997,2.81,2.557142857142857,2.796666666666667
ENC_00571,EMP_01822,4.53,2.6933333333333334,3.143333333333333,3.4555555555555557,1.46,2.5833333333333335,1.6266666666666667,1.8900000000000001,2.7775,2.3333333333333335,2.587142857142857,1.97
ENC_00572,EMP_00528,4.5633333333333335,2.4766666666666666,3.2899999999999996,3.4433333333333334,1.6933333333333334,2.163333333333333,1.33,1.728888888888889,2.0549999999999997,2.2266666666666666,2.1285714285714286,3.016666666666667
ENC_00573,EMP_00016,4.023333333333333,1.0,1.9566666666666668,2.3266666666666667,1.0333333333333334,1.0,1.1866666666666668,1.0733333333333333,4.445,4.5,4.468571428571429,1.0
ENC_00574,EMP_01604,1.79,2.2100000000000004,2.09,2.0300000000000002,3.2000000000000006,2.0533333333333332,3.046666666666667,2.766666666666667,2.26,2.6033333333333335,2.407142857142857,2.736666666666667
ENC_00575,EMP_00395,2.456666666666667,1.93,1.4033333333333333,1.9300000000000002,1.843333333333333,1.3833333333333335,2.1399999999999997,1.788888888888889,4.1175,3.6533333333333338,3.9185714285714286,1.1233333333333333
